,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Name,Sector
19,2021-05-26,212.3000030517578,213.75,211.5399932861328,211.77999877929688,9384700,0.0,0,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,Consumer Cyclical
20,2021-05-27,214.1699981689453,215.4600067138672,212.52999877929688,212.74000549316406,18654700,0.0,0,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,Consumer Cyclical
0,2021-04-29,11.690406884541318,11.690406884541318,11.650676471620189,11.680474281311035,13000,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
1,2021-04-30,11.62087873939195,11.690406009574989,11.461960888502334,11.561285018920898,37200,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
2,2021-05-03,11.660608467490274,11.690406275629057,11.561285282036389,11.64074420928955,21000,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
3,2021-05-04,11.670541416846191,11.769865552475371,11.591082487232912,11.710270881652832,38100,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
4,2021-05-05,11.710270452012841,11.79966198135437,11.710270452012841,11.759932518005371,18100,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
5,2021-05-06,11.799662675249115,11.809595278476746,11.759933209563773,11.789730072021484,34700,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
6,2021-05-07,11.849324573144166,11.849324573144166,11.750000436751735,11.809595108032227,16600,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
7,2021-05-10,12.008242260893114,12.683644105307827,11.889053867271427,11.938715934753418,86400,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
8,2021-05-11,11.928783059970879,11.988376781811084,11.66060847001456,11.75,47500,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
9,2021-05-12,11.699999809265137,11.699999809265137,11.09000015258789,11.140000343322754,57900,0.08,0,PCM,PCM Fund Inc. Common Stock,Financial Services
10,2021-05-13,11.140000343322754,11.369999885559082,11.140000343322754,11.300000190734863,14500,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
11,2021-05-14,11.289999961853027,11.4399995803833,11.260000228881836,11.350000381469727,9400,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
12,2021-05-17,11.390000343322754,11.539999961853027,11.279999732971191,11.380000114440918,50800,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
13,2021-05-18,11.5,11.539999961853027,11.359999656677246,11.539999961853027,17600,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
14,2021-05-19,11.460000038146973,11.550000190734863,11.420000076293945,11.550000190734863,13700,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
15,2021-05-20,11.619999885559082,11.6899995803833,11.529999732971191,11.619999885559082,19100,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
16,2021-05-21,11.680000305175781,11.75,11.630000114440918,11.680000305175781,15300,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
17,2021-05-24,11.680000305175781,11.800000190734863,11.680000305175781,11.680000305175781,12000,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
18,2021-05-25,11.75,11.920000076293945,11.710000038146973,11.920000076293945,26300,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
19,2021-05-26,11.899999618530273,11.899999618530273,11.720000267028809,11.800000190734863,21300,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
20,2021-05-27,11.869999885559082,11.869999885559082,11.609999656677246,11.630000114440918,13700,0.0,0,PCM,PCM Fund Inc. Common Stock,Financial Services
0,2021-04-29,41.02134711569661,42.24988956880461,41.011360638432535,42.159996032714844,472100,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
1,2021-04-30,41.689998626708984,41.689998626708984,39.310001373291016,39.900001525878906,1152000,0.05,0,EVTC,Evertec Inc. Common Stock,Technology
2,2021-05-03,40.38999938964844,40.939998626708984,40.11000061035156,40.18000030517578,514600,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
3,2021-05-04,39.68000030517578,40.619998931884766,39.47999954223633,40.61000061035156,554200,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
4,2021-05-05,40.599998474121094,41.18000030517578,40.599998474121094,41.150001525878906,283000,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
5,2021-05-06,41.36000061035156,42.560001373291016,40.91999816894531,42.529998779296875,374700,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
6,2021-05-07,42.5099983215332,43.16999816894531,42.290000915527344,42.880001068115234,449200,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
7,2021-05-10,42.75,43.47999954223633,42.43000030517578,42.91999816894531,529700,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
8,2021-05-11,42.150001525878906,44.36000061035156,41.93000030517578,44.310001373291016,489600,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
9,2021-05-12,44.0,44.0,42.2599983215332,42.349998474121094,386200,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
10,2021-05-13,42.52000045776367,43.97999954223633,42.4900016784668,43.720001220703125,342700,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
11,2021-05-14,44.0,44.13999938964844,43.310001373291016,43.61000061035156,260800,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
12,2021-05-17,43.29999923706055,43.61000061035156,42.790000915527344,43.52000045776367,193200,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
13,2021-05-18,43.540000915527344,44.02000045776367,43.130001068115234,43.130001068115234,413900,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
14,2021-05-19,42.61000061035156,42.959999084472656,42.29999923706055,42.939998626708984,241400,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
15,2021-05-20,42.939998626708984,43.68000030517578,42.93000030517578,43.560001373291016,200500,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
16,2021-05-21,43.9900016784668,44.150001525878906,43.189998626708984,43.22999954223633,388800,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
17,2021-05-24,43.540000915527344,44.029998779296875,43.41999816894531,43.5099983215332,185500,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
18,2021-05-25,43.529998779296875,43.75,43.08000183105469,43.08000183105469,255400,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
19,2021-05-26,43.33000183105469,43.790000915527344,43.08000183105469,43.619998931884766,238000,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
20,2021-05-27,43.88999938964844,44.16999816894531,43.59000015258789,43.599998474121094,317600,0.0,0,EVTC,Evertec Inc. Common Stock,Technology
0,2021-04-29,47.20000076293945,47.54999923706055,47.040000915527344,47.27000045776367,843200,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
1,2021-04-30,47.29999923706055,47.470001220703125,47.119998931884766,47.25,997900,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
2,2021-05-03,47.45000076293945,47.630001068115234,47.290000915527344,47.439998626708984,887400,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
3,2021-05-04,47.45000076293945,47.61000061035156,47.279998779296875,47.59000015258789,848100,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
4,2021-05-05,47.599998474121094,48.0,47.599998474121094,48.0,742600,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
5,2021-05-06,48.04999923706055,48.459999084472656,47.97999954223633,48.45000076293945,920800,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
6,2021-05-07,48.34000015258789,48.810001373291016,48.34000015258789,48.709999084472656,942500,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
7,2021-05-10,48.97999954223633,49.43000030517578,48.97999954223633,49.150001525878906,1149900,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
8,2021-05-11,49.029998779296875,49.09000015258789,48.59000015258789,48.7400016784668,1385100,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
9,2021-05-12,48.72999954223633,48.849998474121094,48.380001068115234,48.380001068115234,1026500,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
10,2021-05-13,48.189998626708984,48.77000045776367,48.189998626708984,48.63999938964844,1032200,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
11,2021-05-14,48.93000030517578,48.9900016784668,48.7599983215332,48.90999984741211,1388000,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
12,2021-05-17,49.09000015258789,49.18000030517578,48.93000030517578,49.029998779296875,1572000,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
13,2021-05-18,48.93000030517578,49.310001373291016,48.66999816894531,49.25,2184800,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
14,2021-05-19,48.97999954223633,49.220001220703125,48.560001373291016,49.0,2674900,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
15,2021-05-20,49.130001068115234,49.689998626708984,49.029998779296875,49.619998931884766,1057600,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
16,2021-05-21,49.779998779296875,49.86000061035156,49.439998626708984,49.529998779296875,2719200,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
17,2021-05-24,49.599998474121094,49.75,49.40999984741211,49.58000183105469,655900,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
18,2021-05-25,49.560001373291016,49.709999084472656,49.2400016784668,49.58000183105469,1236200,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
19,2021-05-26,49.4900016784668,49.7599983215332,49.369998931884766,49.68000030517578,1099400,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
20,2021-05-27,49.7599983215332,50.09000015258789,49.56999969482422,49.709999084472656,1543100,0.0,0,BCE,BCE Inc. Common Stock,Communication Services
0,2021-04-29,7.225546527413639,7.245101438826733,7.078884458702493,7.088662147521973,2662600,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
1,2021-04-30,7.078884537750826,7.117994827239616,6.961555067962063,7.020219802856445,2389100,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
2,2021-05-03,7.000664521142391,7.137549361552213,7.000664521142391,7.108216762542725,1631200,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
3,2021-05-04,7.186436742502837,7.196214431373902,7.020219761501642,7.117994785308838,1617900,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
4,2021-05-05,7.137549595393951,7.38198621898654,7.137549595393951,7.313543796539307,2283200,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
5,2021-05-06,7.372208271510026,7.4210957810030695,7.284210940912885,7.362431049346924,1098200,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
6,2021-05-07,7.372208632684704,7.469983190235059,7.352653721174634,7.401541233062744,800200,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
7,2021-05-10,7.4113184976371915,7.460206009801901,7.264656427368931,7.303766250610352,2159900,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
8,2021-05-11,7.293988714464607,7.293988714464607,7.098439606660937,7.166881561279297,1342500,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
9,2021-05-12,7.117994682449922,7.186436638654896,6.990887526318027,7.0299973487854,2347200,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
10,2021-05-13,7.069106941347302,7.127771673140435,6.990887298956458,7.108216762542725,1816700,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
11,2021-05-14,7.176659468173198,7.303766159000605,7.176659468173198,7.215769290924072,1005300,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
12,2021-05-17,7.108217087840235,7.108217087840235,6.805115726591786,6.834447860717773,1733300,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
13,2021-05-18,6.893112840446521,6.961554795363669,6.844225330169257,6.912667751312256,1416400,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
14,2021-05-19,6.844225357542244,6.990887422734748,6.844225357542244,6.941999912261963,1806000,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
15,2021-05-20,7.0,7.010000228881836,6.869999885559082,6.920000076293945,2398000,0.158,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
16,2021-05-21,6.949999809265137,6.980000019073486,6.820000171661377,6.880000114440918,1197000,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
17,2021-05-24,6.889999866485596,7.079999923706055,6.860000133514404,6.900000095367432,2118900,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
18,2021-05-25,6.900000095367432,7.0,6.820000171661377,6.840000152587891,2060900,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
19,2021-05-26,6.829999923706055,6.889999866485596,6.800000190734863,6.880000114440918,1179900,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
20,2021-05-27,6.900000095367432,6.900000095367432,6.670000076293945,6.690000057220459,2283900,0.0,0,ENIA,Enel Americas S.A. American Depositary Shares,Utilities
0,2021-04-29,11.949999809265137,12.0,11.680000305175781,11.989999771118164,21700,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
1,2021-04-30,11.880000114440918,11.88700008392334,11.755000114440918,11.779999732971191,31400,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
2,2021-05-03,12.0,12.25,12.0,12.1899995803833,26400,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
3,2021-05-04,11.979999542236328,12.130000114440918,11.609999656677246,11.979999542236328,46000,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
4,2021-05-05,11.970000267028809,12.380999565124512,11.970000267028809,12.319999694824219,13000,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
5,2021-05-06,11.720000267028809,12.0600004196167,11.640000343322754,12.0600004196167,32100,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
6,2021-05-07,11.789999961853027,12.170000076293945,11.789999961853027,12.050000190734863,33400,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
7,2021-05-10,12.199999809265137,12.260000228881836,12.119999885559082,12.15999984741211,16500,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
8,2021-05-11,11.800000190734863,12.100000381469727,11.789999961853027,12.020000457763672,18700,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
9,2021-05-12,11.90999984741211,12.010000228881836,11.720000267028809,11.890000343322754,41300,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
10,2021-05-13,11.970000267028809,11.989999771118164,11.699999809265137,11.899999618530273,15200,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
11,2021-05-14,12.079999923706055,12.1899995803833,12.050000190734863,12.1899995803833,18400,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
12,2021-05-17,12.25,12.890000343322754,12.100000381469727,12.84000015258789,28400,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
13,2021-05-18,12.770000457763672,13.039999961853027,12.649999618530273,12.859999656677246,27300,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
14,2021-05-19,12.8100004196167,13.199999809265137,12.630000114440918,13.050000190734863,29600,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
15,2021-05-20,13.100000381469727,13.59000015258789,13.029999732971191,13.399999618530273,43500,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
16,2021-05-21,13.619999885559082,14.880000114440918,13.4399995803833,14.880000114440918,134700,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
17,2021-05-24,14.899999618530273,15.550000190734863,14.600000381469727,14.899999618530273,124500,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
18,2021-05-25,14.59000015258789,14.890000343322754,14.399999618530273,14.649999618530273,70200,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
19,2021-05-26,14.59000015258789,14.84000015258789,14.210000038146973,14.720000267028809,88000,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
20,2021-05-27,14.489999771118164,14.760000228881836,14.399999618530273,14.65999984741211,54500,0.0,0,FLNG,FLEX LNG Ltd. Ordinary Shares,Energy
0,2021-04-29,28.450000762939453,28.739999771118164,28.399999618530273,28.56999969482422,733200,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
1,2021-04-30,28.56999969482422,28.889999389648438,28.5,28.799999237060547,794400,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
2,2021-05-03,28.84000015258789,28.950000762939453,28.75,28.780000686645508,767000,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
3,2021-05-04,28.889999389648438,29.06999969482422,28.75,28.950000762939453,1061900,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
4,2021-05-05,27.5,27.8700008392334,27.110000610351562,27.65999984741211,3134000,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
5,2021-05-06,27.799999237060547,27.90999984741211,27.40999984741211,27.510000228881836,2964700,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
6,2021-05-07,27.170000076293945,27.700000762939453,27.1200008392334,27.670000076293945,2443200,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
7,2021-05-10,27.739999771118164,27.75,27.239999771118164,27.25,1934500,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
8,2021-05-11,27.18000030517578,27.260000228881836,26.610000610351562,26.709999084472656,2135400,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
9,2021-05-12,26.670000076293945,26.75,26.31999969482422,26.579999923706055,2303700,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
10,2021-05-13,26.68000030517578,27.049999237060547,26.6200008392334,27.0,2411000,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
11,2021-05-14,27.110000610351562,27.200000762939453,26.8700008392334,27.15999984741211,1329100,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
12,2021-05-17,27.219999313354492,27.559999465942383,27.170000076293945,27.270000457763672,1075100,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
13,2021-05-18,27.229999542236328,27.6200008392334,27.149999618530273,27.420000076293945,1280400,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
14,2021-05-19,27.360000610351562,27.579999923706055,27.239999771118164,27.56999969482422,895900,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
15,2021-05-20,27.56999969482422,27.760000228881836,27.290000915527344,27.43000030517578,1009800,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
16,2021-05-21,27.43000030517578,27.709999084472656,27.350000381469727,27.6200008392334,963700,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
17,2021-05-24,27.780000686645508,27.950000762939453,27.670000076293945,27.760000228881836,575000,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
18,2021-05-25,27.729999542236328,27.84000015258789,27.600000381469727,27.6200008392334,581300,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
19,2021-05-26,27.670000076293945,27.780000686645508,27.600000381469727,27.690000534057617,432200,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
20,2021-05-27,27.68000030517578,27.709999084472656,27.3700008392334,27.389999389648438,1349200,0.0,0,EQC,Equity Commonwealth Common Shares of Beneficial Interest,Real Estate
0,2021-04-29,115.27999877929688,116.5199966430664,114.4000015258789,116.45999908447266,354200,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
1,2021-04-30,115.80000305175781,116.19000244140625,114.5199966430664,114.5999984741211,414000,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
2,2021-05-03,115.63999938964844,116.3499984741211,114.7699966430664,115.0,341900,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
3,2021-05-04,114.79000091552734,115.91000366210938,114.79000091552734,115.8499984741211,528700,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
4,2021-05-05,116.45999908447266,116.45999908447266,115.33000183105469,116.08000183105469,164400,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
5,2021-05-06,116.08999633789062,116.6500015258789,114.83999633789062,115.70999908447266,406700,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
6,2021-05-07,115.47000122070312,116.77999877929688,114.66999816894531,116.51000213623047,272200,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
7,2021-05-10,116.80999755859375,117.91999816894531,115.87999725341797,115.98999786376953,346700,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
8,2021-05-11,114.37000274658203,115.22000122070312,113.25,113.58999633789062,382700,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
9,2021-05-12,113.5,114.20999908447266,110.01000213623047,110.37000274658203,753800,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
10,2021-05-13,110.66999816894531,113.27999877929688,110.37000274658203,112.66000366210938,487500,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
11,2021-05-14,113.33999633789062,113.56999969482422,112.4800033569336,113.06999969482422,380700,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
12,2021-05-17,112.69000244140625,113.20999908447266,111.25,112.23999786376953,390600,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
13,2021-05-18,112.20999908447266,112.20999908447266,110.4800033569336,110.48999786376953,533900,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
14,2021-05-19,110.0,110.05000305175781,108.44999694824219,109.91999816894531,495500,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
15,2021-05-20,109.7699966430664,110.54000091552734,108.91000366210938,109.9000015258789,430100,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
16,2021-05-21,110.56999969482422,111.2300033569336,109.9800033569336,110.4800033569336,368000,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
17,2021-05-24,110.97000122070312,110.98999786376953,109.73999786376953,110.0,259100,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
18,2021-05-25,110.33000183105469,111.44000244140625,110.2699966430664,111.04000091552734,316900,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
19,2021-05-26,111.08999633789062,111.30000305175781,109.97000122070312,110.7699966430664,313400,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
20,2021-05-27,111.37999725341797,111.55000305175781,110.7699966430664,111.05999755859375,407400,0.0,0,TTC,Toro Company (The) Common Stock,Industrials
0,2021-04-29,7.688346859087515,7.7281312808620966,7.6585083056227194,7.67840051651001,34700,0.032,0,FT,Franklin Universal Trust Common Stock,Financial Services
1,2021-04-30,7.668454651896091,7.708239073689848,7.668454651896091,7.688346862792969,15900,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
2,2021-05-03,7.708239092868891,7.787807936654381,7.698292750261846,7.767915725708008,41400,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
3,2021-05-04,7.807700151290768,7.807700151290768,7.73807765007942,7.777862071990967,38600,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
4,2021-05-05,7.797754278149278,7.807700146487186,7.757969856262208,7.757969856262207,29100,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
5,2021-05-06,7.74802351365658,7.767915724600115,7.74802351365658,7.757969856262207,8100,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
6,2021-05-07,7.787807954563096,7.847484587539444,7.787807954563096,7.837538719177246,16400,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
7,2021-05-10,7.857430934906007,7.8673768032742,7.837538723901899,7.857430934906006,26600,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
8,2021-05-11,7.837538723901899,7.857430934906007,7.807700170261877,7.857430934906006,34600,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
9,2021-05-12,7.817646462046692,7.837538672921408,7.658508300781251,7.65850830078125,54900,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
10,2021-05-13,7.658508310439166,7.7082390748225285,7.638616099539366,7.6982927322387695,18000,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
11,2021-05-14,7.777862062395915,7.887268985383842,7.718185429602214,7.738077640533447,75600,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
12,2021-05-17,7.777862071990967,7.807700151290768,7.7579698610351935,7.777862071990967,37900,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
13,2021-05-18,7.757969875208782,7.857430930169363,7.728131321586748,7.837538719177246,70600,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
14,2021-05-19,7.857430931254339,7.86737679961791,7.827592377628185,7.847484588623047,315900,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
15,2021-05-20,7.857430950023618,7.946945662580466,7.857430950023618,7.927053451538086,85000,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
16,2021-05-21,7.966838343168818,7.976784685817973,7.887269024778735,7.907161235809326,54500,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
17,2021-05-24,7.956892009927762,7.956892009927762,7.91710758781954,7.946945667266846,18900,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
18,2021-05-25,7.9071612394385635,7.976784689479167,7.867376817359123,7.917107582092285,43600,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
19,2021-05-26,7.956892008872517,7.986730088315865,7.847484610955558,7.936999797821045,63500,0.0,0,FT,Franklin Universal Trust Common Stock,Financial Services
20,2021-05-27,7.940000057220459,7.940000057220459,7.900000095367432,7.900000095367432,27400,0.043,0,FT,Franklin Universal Trust Common Stock,Financial Services
0,2021-04-29,9.949999809265137,10.0,9.949999809265137,9.970000267028809,159100,0.0,0,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,Financial Services
1,2021-04-30,9.970000267028809,10.0,9.960000038146973,9.960000038146973,145200,0.0,0,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,Financial Services
2,2021-05-03,9.949999809265137,10.050000190734863,9.949999809265137,10.0,155300,0.0,0,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,Financial Services
3,2021-05-04,9.960000038146973,10.0,9.949999809265137,9.970000267028809,181400,0.0,0,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,Financial Services
4,2021-05-05,9.960000038146973,9.979999542236328,9.9399995803833,9.9399995803833,88100,0.0,0,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,Financial Services
5,2021-05-06,9.930000305175781,9.954999923706055,9.899999618530273,9.9399995803833,382900,0.0,0,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,Financial Services
6,2021-05-07,9.960000038146973,9.960000038146973,9.880000114440918,9.920000076293945,204100,0.0,0,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,Financial Services
7,2021-05-10,9.949999809265137,9.960000038146973,9.84000015258789,9.920000076293945,216000,0.0,0,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,Financial Services
8,2021-05-11,9.850000381469727,9.9399995803833,9.850000381469727,9.90999984741211,506300,0.0,0,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,Financial Services
9,2021-05-12,9.90999984741211,9.949999809265137,9.869999885559082,9.899999618530273,251800,0.0,0,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,Financial Services
10,2021-05-13,9.890000343322754,9.949999809265137,9.869999885559082,9.899999618530273,217700,0.0,0,RBAC,RedBall Acquisition Corp. Class A Ordinary Shares,Financial Services
